user,location,timezone,loc,text
792030332,,,,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
484477723,The Bat Cave,,,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
438102625,"Little Rock, Arkansas",Eastern Time (US & Canada),,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
42152922,"ÜT: 32.881068,-96.780124",Central Time (US & Canada),,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
1031539003,under the bridge,America/New_York,,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
2719555249,"Chicago, US",,,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
873233984238563330,,,,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
22260758,,Eastern Time (US & Canada),,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
73408142,,,,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
177745348,,,,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
93629974,Korriban,Eastern Time (US & Canada),,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
1615524116,"Norcross, GA",Eastern Time (US & Canada),,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
2478381612,,,,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
771096098052018176,,,,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
147102689,"North Carolina, USA",Eastern Time (US & Canada),,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
103608842,,,,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
85982089,"Pembroke Pines, FL",Copenhagen,,RT @SenJohnMcCain: Welcome to #Arizona Herm Edwards! https://t.co/shPNF8X9Wo
926151053870952448,,,,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
783930514201649152,,,,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
912518056412192768,,,,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
699679433461002240,"Temple Terrace, FL",Pacific Time (US & Canada),,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
923511547506429954,"Новороссийск, Россия",,,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
1727106008,"Washington, DC",Central Time (US & Canada),,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
224225080,"Washington State
",,,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
860655702,NYC,Eastern Time (US & Canada),,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
757657912143712256,Toronto ,,,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
2779959212,Spokane Washington ,Pacific Time (US & Canada),,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
82111576,,,,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
873233984238563330,,,,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
867488791845588992,,,,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
901359941495160833,,,,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
1972537322,,Pacific Time (US & Canada),,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
211536372,"Washington, D.C.",Pacific Time (US & Canada),,RT @SenJohnMcCain: My @HASCRepublicans colleague @MacTXPress kicked off @ReaganDefense Forum at the Reagan Library in #CA this morning. Be…
1885215583,,,,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
783930514201649152,,,,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
923511547506429954,"Новороссийск, Россия",,,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
608719446,,Pacific Time (US & Canada),,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
18627610,"Los Angeles, CA",Pacific Time (US & Canada),,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
419161723,"Tucson, AZ",Central Time (US & Canada),,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
937402113717653505,United States,,,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
783752058,"at the lake, sc",Eastern Time (US & Canada),,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
937349765360123910,"New Jersey, USA",,,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
2384554040,,,,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
2744982104,"Saint Gallen, Switzerland",,,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
873233984238563330,,,,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
116369372,傾奇の国(笑),Tokyo,,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
901359941495160833,,,,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
21337290,,Eastern Time (US & Canada),,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
830623712923811844,"North Charleston, SC",,,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
2836232935,,,,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
792030332,,,,RT @SenJohnMcCain: Thanks @haimsaban &amp; @BrookingsInst for putting on another great #Saban17 Forum https://t.co/NObAiNOKen
