user,location,timezone,loc,text
1371303290,Istanbul,Jerusalem,,"RT @mike_pence: Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; fami…"
3115929100,,Eastern Time (US & Canada),,"RT @mike_pence: Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; fami…"
900684408361017346,,,,"RT @mike_pence: Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; fami…"
898334937694310400,"Cohoes, NY",,,"RT @mike_pence: Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; fami…"
17494767,Beatty Or USA,Pacific Time (US & Canada),,"RT @mike_pence: Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; fami…"
1280871686,"FT Hood, TEXAS",,,"RT @mike_pence: Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; fami…"
926069286094983168,"Compton, CA",,,"RT @mike_pence: Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; fami…"
855492648987054080,,,,"RT @mike_pence: Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; fami…"
3344127136,,Central Time (US & Canada),,"RT @mike_pence: Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; fami…"
16389783,NATIONWIDE-USA-WORLDWIDE,Eastern Time (US & Canada),,"RT @mike_pence: Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; fami…"
2277643550,,,,"RT @mike_pence: Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; fami…"
1404062810,Club Penguin island NJ,Eastern Time (US & Canada),,"RT @mike_pence: Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; fami…"
22854611,,Sydney,,"RT @mike_pence: Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; fami…"
706248927712927749,"Colorado, USA",,,"RT @mike_pence: Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; fami…"
931014610743734272,✎ʟᴀᴠᴀɴɪʟʟᴀ✐ | ʟɪᴛ/ᴅᴇsᴄ ɪɴ ᴅᴍs,,,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
1404062810,Club Penguin island NJ,Eastern Time (US & Canada),,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
826806880458702848,"Chicago, IL",,,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
887857523755278337,,,,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
927799975236345858,"Colorado, USA",,,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
3122123479,"Rhode Island, USA",,,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
1371303290,Istanbul,Jerusalem,,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
3115929100,,Eastern Time (US & Canada),,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
900684408361017346,,,,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
729356985695494144,,,,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
898334937694310400,"Cohoes, NY",,,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
17494767,Beatty Or USA,Pacific Time (US & Canada),,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
758743963289341954,,,,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
1280871686,"FT Hood, TEXAS",,,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
4885602262,"Москва, Россия",Pacific Time (US & Canada),,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
119561063,"New York EE.UU, TelAviv Israel",Pacific Time (US & Canada),,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
1765210813,"Champaign, IL",,,RT @mike_pence: In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to advance o…
826806880458702848,"Chicago, IL",,,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
471537637,Ohio,,,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
3122123479,"Rhode Island, USA",,,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
94720004,,Pacific Time (US & Canada),,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
3115929100,,Eastern Time (US & Canada),,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
3122123479,"Rhode Island, USA",,,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
748715659,,Pacific Time (US & Canada),,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
898334937694310400,"Cohoes, NY",,,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
17494767,Beatty Or USA,Pacific Time (US & Canada),,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
758743963289341954,,,,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
1280871686,"FT Hood, TEXAS",,,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
119561063,"New York EE.UU, TelAviv Israel",Pacific Time (US & Canada),,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
926069286094983168,"Compton, CA",,,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
4256604814,"Pashtoon Darah, Quetta",Karachi,,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
855492648987054080,,,,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
2943036900,,,,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
2788289667,,,,RT @mike_pence: .@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIx…
935585302122565634,Sarajevo,,,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
826806880458702848,"Chicago, IL",,,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
1100116086,Hong Kong,Hong Kong,,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
3122123479,"Rhode Island, USA",,,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
124789225,,Pacific Time (US & Canada),,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
86378502,Canada,,,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
2423645008,"Potomac, MD",,,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
3115929100,,Eastern Time (US & Canada),,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
900684408361017346,,,,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
3122123479,"Rhode Island, USA",,,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
748715659,,Pacific Time (US & Canada),,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
898334937694310400,"Cohoes, NY",,,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
17494767,Beatty Or USA,Pacific Time (US & Canada),,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
1280871686,"FT Hood, TEXAS",,,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
119561063,"New York EE.UU, TelAviv Israel",Pacific Time (US & Canada),,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
926069286094983168,"Compton, CA",,,"RT @mike_pence: .@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on the rig…"
910817386256670720,山形 上山市,,,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
728804266698276864,india,,,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
826806880458702848,"Chicago, IL",,,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
914999513055682565,,,,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
897825603835113472,Senegal +2213339669020,Midway Island,,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
781615821537759232,,,,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
847017416655822848,"Gijón, España",,,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
921390120200105984,"Polk Park, Dallas",Pacific Time (US & Canada),,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
834543329098469378,"Pennsylvania, USA",,,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
3385761058,,Pacific Time (US & Canada),,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
1902827713,Arizona,Pacific Time (US & Canada),,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
3122123479,"Rhode Island, USA",,,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
44595454,,,,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
1152262452,"College Station, TX",,,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
3947278757,"NC, TX, VA, HI❤️USA",,,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
86158601,orlando florida,Eastern Time (US & Canada),,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
2423645008,"Potomac, MD",,,RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…
