user,location,timezone,loc,text
113216213,Wash DC,Eastern Time (US & Canada),,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
290881781,The United States of America,Pacific Time (US & Canada),,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
32582937,"Encinitas, CA",Pacific Time (US & Canada),,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
266803880,"San Marino, California",,,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
14945485,BC,Pacific Time (US & Canada),,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
938092529299238912,"Provo, UT",,,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
54338361,Sunny Southern California,America/Los_Angeles,,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
52904093,at a NASCAR track near you,Pacific Time (US & Canada),,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
1475551794,Toronto,Eastern Time (US & Canada),,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
926151053870952448,,,,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
1518968106,,,,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
1936328258,,,,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
184849795,,,,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
14364142,"Utah, USA",America/Denver,,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
977543461,Ohio,,,"RT @MittRomney: A very big week for Utah’s own Senator @OrrinHatch with tax reform, Bears Ears reversion, and a presidential visit."
1532251770,Louisiana,,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
32750528,,Eastern Time (US & Canada),,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
23987654,Hawaii,,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
1134787226,United States,,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
910557745643872256,Texas,,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
324199587,"Maharashtra, India",,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
237084554,"Tampa, FL",,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
936164082205343744,,,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
1207006386,"Hesperia, CA",,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
855492648987054080,,,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
866729010,المملكه العربيه السعوديه KAS ,Hawaii,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
922302417873592325,,,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
3352666283,"Orlando, FL",,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
29148418,ATL,,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
1121036528,"Planet Eath, Milky Way",,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
920364879172612096,"Brentwood, Los Angeles",,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
3376830621,Atlanta ga,,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
885949639228305408,USA,,,"RT @MittRomney: On this Veterans Day, let’s honor our servicemen and women and take a moment to reflect on the sacrifices they make to ensu…"
345679458,"Connecticut, Sarasota,Florida",Central Time (US & Canada),,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
789821479676502016,UNITED STATES,,,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
209334777,,Pacific Time (US & Canada),,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
87562872,,London,,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
17026240,my bed,Atlantic Time (Canada),,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
10822932,"Seattle, WA",Mountain Time (US & Canada),,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
716395358293590016,Roseville CA,Pacific Time (US & Canada),,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
529354881,"Trondheim, Norge",,,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
2344098697,New York.Soy MIRAISTA.,Eastern Time (US & Canada),,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
1216613942,"Ohio, USA",,,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
399017730,,,,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
2365809301,,,,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
13849772,"Ann Arbor, MI",Central Time (US & Canada),,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
15977967,"Houston, TX",Central Time (US & Canada),,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
342483183,Texas,,,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
1149205514,"Portland, OR",Eastern Time (US & Canada),,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
1532251770,Louisiana,,,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
771875070423760896,United States,,,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
22030693,DMV by the way of Pgh & B'ham,Eastern Time (US & Canada),,"RT @MittRomney: Innocent until proven guilty is for criminal convictions, not elections. I believe Leigh Corfman. Her account is too seriou…"
113216213,Wash DC,Eastern Time (US & Canada),,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
32750528,,Eastern Time (US & Canada),,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
898881092,"Texas, USA",Mexico City,,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
855492648987054080,,,,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
3249810930,"Arizona, USA",,,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
2773829237,United States of America,,,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
867488791845588992,,,,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
27826509,"Salt Lake City, Utah",Mountain Time (US & Canada),,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
49443940,,Atlantic Time (Canada),,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
32845726,Rockland Cornell Clemson - FL,Quito,,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
2359537176,"Manchester, CT",,,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
2540607781,USA,Pacific Time (US & Canada),,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
873233984238563330,,,,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
4272749484,Southern California,,,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
848939689033818112,der Willen zur Macht,Eastern Time (US & Canada),,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
774658431261216768,,,,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
928945235509628928,www.twitter.com,,,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
189229910,,Mountain Time (US & Canada),,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
889871781300973568,United States,,,"RT @MittRomney: Congratulations, Congressman-elect Curtis! https://t.co/5njtnbWCiH"
898881092,"Texas, USA",Mexico City,,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
855492648987054080,,,,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
705796958951178240,"West Chester, PA",,,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
867488791845588992,,,,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
2353490884,,,,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
32845726,Rockland Cornell Clemson - FL,Quito,,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
873233984238563330,,,,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
18856438,"Lenexa, KS",Central Time (US & Canada),,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
898955477815611392,"Indiana, USA",,,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
535646767,"SLC, UT",Mountain Time (US & Canada),,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
36285564,"Florida, USA",Central Time (US & Canada),,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
818274835063328768,,,,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
4615173461,,Pacific Time (US & Canada),,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
33043501,"ÜT: 30.320947,-95.460301",Central Time (US & Canada),,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
794758561,"Silicon Valley, CA",Pacific Time (US & Canada),,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
997568198,,,,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
3081434826,Kampala,,,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
3135054147,"Boca Raton, FL",Eastern Time (US & Canada),,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
2836316500,PLANETA TERRA,Mid-Atlantic,,"RT @MittRomney: Praying for the people of Sutherland Springs, who today were met with tremendous evil in their most sacred space."
32750528,,Eastern Time (US & Canada),,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
855492648987054080,,,,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
430004560,happy happy happy,Pacific Time (US & Canada),,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
32845726,Rockland Cornell Clemson - FL,Quito,,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
898955477815611392,"Indiana, USA",,,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
866729010,المملكه العربيه السعوديه KAS ,Hawaii,,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
2875620755,Massachusetts ,,,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
785571342,,,,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
2331929989,,Central Time (US & Canada),,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
873233984238563330,,,,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
55282772,,Paris,,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
812024741493997569,"San Diego, CA",,,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
922302417873592325,,,,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
857417437,"Greenville, MS",Central America,,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
2570015167,,Central Time (US & Canada),,RT @MittRomney: Overwhelmed today with thought of the pain and heartache suffered by victims and families in New York. God bless these fell…
3237876185,,,,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
23012399,,Eastern Time (US & Canada),,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
759987532746657792,,Pacific Time (US & Canada),,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
484477723,The Bat Cave,,,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
935073413051404289,"Florida, USA",,,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
736383324709658624,"Solon, OH",,,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
855492648987054080,,,,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
894217303952433154,"Illinois, USA",Pacific Time (US & Canada),,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
815656646861062144,,,,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
885725162359869441,"Texas, USA",,,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
71587384,United States,,,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
106016460,"Vancouver, WA",Pacific Time (US & Canada),,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
817542008835284992,,,,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
53740182,,Pacific Time (US & Canada),,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
822698791547510784,"California, USA",,,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
19007782,Chitown & NYC,Central Time (US & Canada),,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
2353490884,,,,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
219531094,,Eastern Time (US & Canada),,"RT @MittRomney: Ran against him, sometimes disagree, but proud to be a friend of @SenJohnMcCain: hero, champion of character and last night…"
855492648987054080,,,,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
731843683,"Detroit Michigan, USA",,,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
788002393245913088,"Holladay, UT",,,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
532808292,"Vancouver,B.C.,Canada",Pacific Time (US & Canada),,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
85389354,"Florida, USA",,,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
866729010,المملكه العربيه السعوديه KAS ,Hawaii,,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
731380402313535488,"Utah, USA",,,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
913698839651069952,Hargeisa ,,,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
822651212721950725,"Bluffdale, UT",,,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
75190347,Great Southwest,Arizona,,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
313572678,Austin ,,,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
894217303952433154,"Illinois, USA",Pacific Time (US & Canada),,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
3611988679,,,,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
924296569,"Florida, USA",Eastern Time (US & Canada),,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
372594779,"Columbus, OH",Eastern Time (US & Canada),,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
31287492,,Eastern Time (US & Canada),,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
866729010,المملكه العربيه السعوديه KAS ,Hawaii,,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
921564672,"Virginia, USA",,,"RT @MittRomney: Uncontrolled fires, loss of lives &amp; property = failure of prime govt responsibility, underinvestment in helos, planes, pers…"
476319854,"Las Vegas, NV",Pacific Time (US & Canada),,RT @MittRomney: Ann and I pray for the dead and wounded in the Las Vegas massacre. Grateful for the heroes who risked their lives to help t…
855492648987054080,,,,RT @MittRomney: Ann and I pray for the dead and wounded in the Las Vegas massacre. Grateful for the heroes who risked their lives to help t…
762275512597250048,United States,,,RT @MittRomney: Ann and I pray for the dead and wounded in the Las Vegas massacre. Grateful for the heroes who risked their lives to help t…
750723942474735616,"Raymond, NH",,,RT @MittRomney: Ann and I pray for the dead and wounded in the Las Vegas massacre. Grateful for the heroes who risked their lives to help t…
313572678,Austin ,,,RT @MittRomney: Ann and I pray for the dead and wounded in the Las Vegas massacre. Grateful for the heroes who risked their lives to help t…
770245198060347392,"Waldorf, Maryland",Eastern Time (US & Canada),,RT @MittRomney: Ann and I pray for the dead and wounded in the Las Vegas massacre. Grateful for the heroes who risked their lives to help t…
562620429,Maryland,,,RT @MittRomney: Ann and I pray for the dead and wounded in the Las Vegas massacre. Grateful for the heroes who risked their lives to help t…
866729010,المملكه العربيه السعوديه KAS ,Hawaii,,RT @MittRomney: Ann and I pray for the dead and wounded in the Las Vegas massacre. Grateful for the heroes who risked their lives to help t…
2540607781,USA,Pacific Time (US & Canada),,RT @MittRomney: Ann and I pray for the dead and wounded in the Las Vegas massacre. Grateful for the heroes who risked their lives to help t…
942644666,Philadelphia,Atlantic Time (Canada),,RT @MittRomney: Ann and I pray for the dead and wounded in the Las Vegas massacre. Grateful for the heroes who risked their lives to help t…
