user,location,timezone,loc,text
270722042,New Mexico ,Mountain Time (US & Canada),,"RT @BernieSanders: It’s #ElectionDay, New Jersey. Get out and vote for the Democratic ticket. Then ask your friends to do the same. https:/…"
64446945,California,Pacific Time (US & Canada),,"RT @BernieSanders: It’s #ElectionDay, New Jersey. Get out and vote for the Democratic ticket. Then ask your friends to do the same. https:/…"
2905947917,USA,Mountain Time (US & Canada),,"RT @BernieSanders: It’s #ElectionDay, New Jersey. Get out and vote for the Democratic ticket. Then ask your friends to do the same. https:/…"
188236774,Follow:http://bit.ly/2sKIhPX,,,"RT @BernieSanders: It’s #ElectionDay, New Jersey. Get out and vote for the Democratic ticket. Then ask your friends to do the same. https:/…"
852725859370754048,United States,Pacific Time (US & Canada),,"RT @BernieSanders: It’s #ElectionDay, New Jersey. Get out and vote for the Democratic ticket. Then ask your friends to do the same. https:/…"
63620247,,,,"RT @BernieSanders: It’s #ElectionDay, New Jersey. Get out and vote for the Democratic ticket. Then ask your friends to do the same. https:/…"
2718111834,,,,"RT @BernieSanders: It’s #ElectionDay, New Jersey. Get out and vote for the Democratic ticket. Then ask your friends to do the same. https:/…"
1601017914,"Japan,Kanto region.",,,"RT @BernieSanders: It’s #ElectionDay, New Jersey. Get out and vote for the Democratic ticket. Then ask your friends to do the same. https:/…"
58439123,岩手県雫石町,Tokyo,,"RT @BernieSanders: It’s #ElectionDay, New Jersey. Get out and vote for the Democratic ticket. Then ask your friends to do the same. https:/…"
33280575,"Los Angeles, CA",Pacific Time (US & Canada),,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
904057736261926912,"San Antonio, TX",,,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
456334233,,,,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
211010314,"Seattle, WA",Pacific Time (US & Canada),,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
1055125968,,Pacific Time (US & Canada),,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
1601017914,"Japan,Kanto region.",,,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
28686861,"ATLANTA, GEORGIA",Eastern Time (US & Canada),,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
64446945,California,Pacific Time (US & Canada),,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
2288871932,ATLien,Pacific Time (US & Canada),,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
852725859370754048,United States,Pacific Time (US & Canada),,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
3434812397,,,,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
2718111834,,,,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
58439123,岩手県雫石町,Tokyo,,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
3623420184,,,,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
441183406,"Colorado, USA (Native) ",Mountain Time (US & Canada),,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
363156099,"SoCal, USA",America/Los_Angeles,,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
4190364179,"Boston, MA",Pacific Time (US & Canada),,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
2751672136,,,,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
268113853,,,,"RT @BernieSanders: Atlanta, it’s time to get out and vote for @fortforatlanta. #ElectionDay Find your polling place here: https://t.co/yudl…"
900880837, Earth…,,,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
904057736261926912,"San Antonio, TX",,,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
456334233,,,,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
211010314,"Seattle, WA",Pacific Time (US & Canada),,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
115040501,SF.CA,,,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
35422393,"Boston,Chicago. Minneapolis",Eastern Time (US & Canada),,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
833604864986927105,Nevada,,,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
64446945,California,Pacific Time (US & Canada),,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
852725859370754048,United States,Pacific Time (US & Canada),,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
2256717192,België,,,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
491386937,United States,Pacific Time (US & Canada),,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
2718111834,,,,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
96682764,神奈川県,Tokyo,,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
298953272,"Las Vegas, NV. 89148",,,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
1601017914,"Japan,Kanto region.",,,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
16165381,,Quito,,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
58439123,岩手県雫石町,Tokyo,,"RT @BernieSanders: It’s #ElectionDay. Get to the polls, bring your friends and vote for the Democratic ticket. Every vote counts. https://t…"
