user,location,timezone,loc,text
711019979504807936,"Pennsylvania, USA",,,RT @realDonaldTrump: A must watch: Legal Scholar Alan Dershowitz was just on @foxandfriends talking of what is going on with respect to the…
1242284755,"Waco, TX",Eastern Time (US & Canada),,RT @realDonaldTrump: A must watch: Legal Scholar Alan Dershowitz was just on @foxandfriends talking of what is going on with respect to the…
836744624983126016,"Lodi, CA",,,RT @realDonaldTrump: A must watch: Legal Scholar Alan Dershowitz was just on @foxandfriends talking of what is going on with respect to the…
2551407402,"Sydney, New South Wales",,,RT @realDonaldTrump: A must watch: Legal Scholar Alan Dershowitz was just on @foxandfriends talking of what is going on with respect to the…
890000983849181184,"Grants Pass, OR",,,RT @realDonaldTrump: A must watch: Legal Scholar Alan Dershowitz was just on @foxandfriends talking of what is going on with respect to the…
938550904642506752,,,,RT @realDonaldTrump: A must watch: Legal Scholar Alan Dershowitz was just on @foxandfriends talking of what is going on with respect to the…
773945672290697216,,,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
117257606,United States,,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
116136264,Galt's Gulch,Eastern Time (US & Canada),,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
106008159,"Seattle, WA",,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
818515394646384641,,,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
888324771909218304,,,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
18264294,Southern California,Pacific Time (US & Canada),,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
285580294,"New Delhi, Delhi",,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
711019979504807936,"Pennsylvania, USA",,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
842060714483322881,,,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
935937519056834561,,,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
746730683490504704,,,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
849370470684254208,"Cleveland, TN",,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
2551407402,"Sydney, New South Wales",,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
3225644228,,,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
824073935834619904,"California, USA",,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
890000983849181184,"Grants Pass, OR",,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
1394294108,Blue Lagoon,,,"RT @realDonaldTrump: With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!"
2558835048,We have a great President. Thank_You_My_Freinds,Eastern Time (US & Canada),,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
233612550,,,,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
106008159,"Seattle, WA",,,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
818515394646384641,,,,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
453507246,USA! ,,,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
764255395116376064,,,,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
422650814,"Gulfport, MS",,,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
1708525290,,,,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
28905454,USA,Eastern Time (US & Canada),,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
938535291786182656,,,,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
18264294,Southern California,Pacific Time (US & Canada),,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
935882122509864961,,,,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
228992830,United States,Eastern Time (US & Canada),,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
806010806,Louisiana and Colorado ,Central Time (US & Canada),,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
711019979504807936,"Pennsylvania, USA",,,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
1972107253,Heart of Dixie,Eastern Time (US & Canada),,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
371450570,,,,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
2551407402,"Sydney, New South Wales",,,RT @realDonaldTrump: Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on ta…
21572910,Texas,Central Time (US & Canada),,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
2558835048,We have a great President. Thank_You_My_Freinds,Eastern Time (US & Canada),,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
143053356,"Parker County, TX",Central Time (US & Canada),,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
3432165707,,,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
3808785683,"Maryland, USA",Pacific Time (US & Canada),,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
773945672290697216,,,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
117257606,United States,,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
722063693459140608,NO LISTS !,,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
815650502885199877,"Detroit, MI",,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
800859666351693825,"Sydney, New South Wales",,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
485107428,United States,,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
824333075333181440,"South Carolina, USA",,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
838250853073055744,,,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
818515394646384641,,,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
4890686305,,,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
552331554,Ohio/USA-Land of the Free,,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
856542905183461376,,,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
865196064638476289,USA,,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
453507246,USA! ,,,RT @realDonaldTrump: Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We…
1022986681,"Nashua, New Hampshire",,,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
117257606,United States,,,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
229562961,alabama,,,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
106008159,"Seattle, WA",,,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
763925259116355584,"Anchorage, Alaska, USA",Alaska,,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
818515394646384641,,,,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
3181140627,"Maine, USA",,,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
3304563118,westside of the galaxy ,,,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
924390071419142144,,,,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
711019979504807936,"Pennsylvania, USA",,,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
842487797915111424,United States,,,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
842057962218762242,"Al Adailiya, Kuwait",,,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
842055323997351936,"Al Adailiya, Kuwait",,,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
2678157799,,Eastern Time (US & Canada),,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
742537276459253761,United States,,,RT @realDonaldTrump: Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!
